"","X...Session","Trial","MouseIdentifier","DateAcquired","BirthDate","Trialdurations","PrePerturbationms","PostPerturbationms","HHBackstepsms","HHBacksteps","HHShortStepsms","HHShortSteps","HHLongStepsms","HHLongSteps","HHJumpsms","HHJumps","HLBackstepsms","HLBacksteps","HLShortStepsms","HLShortSteps","HLLongStepsms","HLLongSteps","HLJumpsms","HLJumps","LLBackstepsms","LLBacksteps","LLShortStepsms","LLShortSteps","LLLongStepsms","LLLongSteps","LLJumpsms","LLJumps","LHBackstepsms","LHBacksteps","LHShortStepsms","LHShortSteps","LHLongStepsms","LHLongSteps","LHJumpsms","LHJumps","HHBackstepsLeftms","HHBackstepsLeft","HHShortStepsLeftms","HHShortStepsLeft","HHLongStepsLeftms","HHLongStepsLeft","HHJumpsLeftms","HHJumpsLeft","HLBackstepsLeftms","HLBackstepsLeft","HLShortStepsLeftms","HLShortStepsLeft","HLLongStepsLeftms","HLLongStepsLeft","HLJumpsLeftms","HLJumpsLeft","LLBackstepsLeftms","LLBackstepsLeft","LLShortStepsLeftms","LLShortStepsLeft","LLLongStepsLeftms","LLLongStepsLeft","LLJumpsLeftms","LLJumpsLeft","LHBackstepsLeftms","LHBackstepsLeft","LHShortStepsLeftms","LHShortStepsLeft","LHLongStepsLeftms","LHLongStepsLeft","LHJumpsLeftms","LHJumpsLeft","HHBackstepsRightms","HHBackstepsRight","HHShortStepsRightms","HHShortStepsRight","HHLongStepsRightms","HHLongStepsRight","HHJumpsRightms","HHJumpsRight","HLBackstepsRightms","HLBackstepsRight","HLShortStepsRightms","HLShortStepsRight","HLLongStepsRightms","HLLongStepsRight","HLJumpsRightms","HLJumpsRight","LLBackstepsRightms","LLBackstepsRight","LLShortStepsRightms","LLShortStepsRight","LLLongStepsRightms","LLLongStepsRight","LLJumpsRightms","LLJumpsRight","LHBackstepsRightms","LHBackstepsRight","LHShortStepsRightms","LHShortStepsRight","LHLongStepsRightms","LHLongStepsRight","LHJumpsRightms","LHJumpsRight","RestingFrequency","LightCueFrequency","AirCueFrequency","LeavingafterCueFrequency","Restingms","OnLadderbeforeCuems","LightCuems","AirCuems","OnLadderAfterCuems","LatencyLeavingbeforeCuems","LatencyLeavingafterCuems","LeavingonLightCueFrequency","LeavingonAirCueFrequency","LeavingbeforeCueFrequency","LeavingRefusalsFrequency","GoalboxReturnsFrequency","LeavingonLightCue","LeavingonAirCue","LeavingbeforeCue","LeavingRefusals","GoalboxReturns","DateAcquired1","Trialtype","Sex","Genotype","AnimalID","SumShortInvalidPerc","SumShortValidPerc","SumLongInvalidPerc","SumLongValidPerc","SumJumpInvalidPerc","SumJumpValidPerc","SumBackInvalidPerc","SumBackValidPerc","Missteps","SumShortInvalidms","SumShortValidms","SumLongInvalidms","SumLongValidms","SumJumpInvalidms","SumJumpValidms","SumBackInvalidms","SumBackValidms","Misstepsms"
"3569",5,41,2816,"27/10/2017 09:26","12/06/2017",16.83,123,142,110.5,22.22,NA,0,131.8,61.11,166.3,16.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,110.5,36.36,NA,0,121.8,45.45,122.5,18.18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,140.2,85.71,254,14.29,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,10983,NA,3001,781,2068,NA,3782,NA,1,NA,NA,NA,0,100,0,0,0,50,1,1,"Control",27,0,0,0,61.11,0,16.67,0,22.22,0,NA,NA,NA,131.8,NA,166.3,NA,110.5,NA
"3570",5,42,2816,"27/10/2017 09:26","12/06/2017",15.45,202,156,58.3,16.67,38,5.56,163.2,72.22,126,5.56,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,63,22.22,NA,0,144.5,66.67,126,11.11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,49,11.11,38,11.11,179.1,77.78,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,8415,NA,3001,461,3568,NA,3462,NA,1,NA,NA,NA,0,100,0,0,0,50,1,1,"Control",27,0,5.56,0,72.22,0,5.56,0,16.67,0,NA,38,NA,163.2,NA,126,NA,58.3,NA
"3571",1,1,2820,"23/10/2017 11:01","12/06/2017",25.53,NA,NA,56.2,15.15,112,18.18,121.8,15.15,77,6.06,45,3.03,132,6.06,58.3,9.09,95,3.03,NA,0,NA,0,110,3.03,NA,0,57,6.06,145,6.06,110,6.06,90,3.03,52.5,14.29,147,28.57,142,7.14,102,7.14,NA,0,181,7.14,43,7.14,95,7.14,NA,0,NA,0,NA,0,NA,0,NA,0,145,14.29,32,7.14,NA,0,58.7,15.79,42,10.53,116.8,21.05,52,5.26,45,5.26,83,5.26,66,10.53,NA,0,NA,0,NA,0,110,5.26,NA,0,57,10.53,NA,0,188,5.26,90,5.26,1,1,1,1,8742,NA,3001,11696,2090,NA,14697,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,6.06,24.24,12.12,21.21,3.03,9.09,3.03,21.21,21.21,132,257,168.3,231.8,95,167,45,113.2,NA
"3572",1,2,2820,"23/10/2017 11:01","12/06/2017",28.67,251,132,301.8,12.24,275.9,18.37,217.3,18.37,314,2.04,187.3,16.33,211,2.04,297,2.04,622,2.04,35,2.04,NA,0,NA,0,NA,0,277.7,6.12,54,4.08,45.8,10.2,130.5,4.08,126.8,17.39,348.6,21.74,235,21.74,314,4.35,276,8.7,211,4.35,NA,0,NA,0,35,4.35,NA,0,NA,0,NA,0,591,4.35,33,4.35,43,4.35,162,4.35,652,7.69,185,15.38,195.3,15.38,NA,0,157.7,23.08,NA,0,297,3.85,622,3.85,NA,0,NA,0,NA,0,NA,0,121,7.69,75,3.85,46.5,15.38,99,3.85,1,1,1,1,10017,NA,3001,9831,5822,NA,12832,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,2.04,22.45,2.04,28.57,2.04,6.12,18.37,18.36,6.12,211,329.9,297,263.1,622,444.5,222.3,579.5,NA
"3573",1,3,2820,"23/10/2017 11:01","12/06/2017",17.23,NA,NA,70.3,10.81,188,16.22,99.3,18.92,145,2.7,110.3,8.11,31,2.7,79.7,8.11,129,2.7,NA,0,93,2.7,114,8.11,NA,0,69.7,16.22,NA,0,NA,0,149,2.7,79,6.25,247.3,18.75,92,6.25,145,6.25,133,12.5,NA,0,44,6.25,129,6.25,NA,0,93,6.25,91.5,12.5,NA,0,91,18.75,NA,0,NA,0,NA,0,67.3,14.29,128.7,14.29,100.5,28.57,NA,0,65,4.76,31,4.76,97.5,9.52,NA,0,NA,0,NA,0,159,4.76,NA,0,48.3,14.29,NA,0,NA,0,149,4.76,1,1,1,1,9650,NA,3001,2287,2295,NA,5288,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,5.4,16.22,16.22,18.92,2.7,5.4,8.11,27.03,24.32,124,188,193.7,99.3,129,294,110.3,140,NA
"3574",1,4,2820,"23/10/2017 11:01","12/06/2017",19.41,NA,NA,254.9,26.67,393.9,17.78,385.8,20,90.7,6.67,408,4.44,61.3,8.89,NA,0,NA,0,NA,0,NA,0,86,2.22,NA,0,100,2.22,NA,0,126.3,8.89,68,2.22,251.2,25,273.7,15,480,20,94,10,648,5,67,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,70.5,10,68,5,257.6,28,466,20,310.4,20,84,4,168,4,55.5,8,NA,0,NA,0,NA,0,NA,0,86,4,NA,0,100,4,NA,0,182,8,NA,0,1,1,1,1,8339,NA,3001,650,7415,NA,3651,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,8.89,17.78,2.22,28.89,0,8.89,4.44,28.89,11.11,61.3,393.9,86,512.1,NA,158.7,408,354.9,NA
"3575",1,5,2820,"23/10/2017 11:01","12/06/2017",16.31,NA,NA,71.3,13.79,155.1,27.59,183,17.24,233.7,10.34,127.5,6.9,NA,0,NA,0,73,3.45,NA,0,257,6.9,208,3.45,NA,0,30,3.45,NA,0,NA,0,50.5,6.9,43,7.14,107.3,21.43,204,28.57,274,7.14,172,7.14,NA,0,NA,0,NA,0,NA,0,51,7.14,208,7.14,NA,0,30,7.14,NA,0,NA,0,55,7.14,80.7,20,183.8,33.33,99,6.67,213.5,13.33,83,6.67,NA,0,NA,0,73,6.67,NA,0,463,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,46,6.67,1,1,1,1,9775,NA,3001,712,2823,NA,3713,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,6.9,27.59,3.45,17.24,3.45,17.24,6.9,17.24,13.8,257,155.1,208,183,73,284.2,127.5,101.3,NA
"3576",1,6,2820,"23/10/2017 11:01","12/06/2017",22.56,351,273,146.9,20.93,238.7,41.86,528.8,13.95,443.5,4.65,190.5,4.65,934,2.33,936,2.33,NA,0,NA,0,NA,0,NA,0,NA,0,609,2.33,66,2.33,NA,0,315,4.65,152.1,29.17,199,45.83,118,8.33,443.5,8.33,NA,0,934,4.17,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,127,4.17,128.5,10.53,301,36.84,734.3,21.05,NA,0,190.5,10.53,NA,0,936,5.26,NA,0,NA,0,NA,0,NA,0,NA,0,609,5.26,66,5.26,NA,0,503,5.26,1,1,1,1,9456,NA,3001,1114,8990,NA,4115,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,2.33,44.19,2.33,13.95,0,9.3,4.65,23.26,4.66,934,304.7,936,528.8,NA,758.5,190.5,755.9,NA
"3577",1,7,2820,"23/10/2017 11:01","12/06/2017",17.54,NA,NA,114,25,265.7,18.75,151,12.5,243.8,25,NA,0,79,6.25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,295,6.25,NA,0,40,6.25,NA,0,86,50,80,25,113,25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,142,16.67,358.5,16.67,189,8.33,243.8,33.33,NA,0,79,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,295,8.33,NA,0,40,8.33,NA,0,1,1,NA,1,11246,NA,1812,NA,4478,NA,1812,1,NA,NA,NA,NA,100,0,0,0,0,6,1,1,"Control",25,6.25,18.75,0,18.75,0,25,0,31.25,6.25,79,265.7,NA,191,NA,243.8,NA,409,NA
"3578",1,8,2820,"23/10/2017 11:01","12/06/2017",21.46,NA,NA,134.4,21.88,396.3,28.13,282.6,21.88,162.3,12.5,201,6.25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,41.5,6.25,67,3.13,149.4,25,522.4,25,145.8,30,236.5,10,262,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,36,5,NA,0,97,16.67,238.8,33.33,1103,8.33,88,16.67,140,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,47,8.33,67,8.33,1,1,1,1,11957,NA,3001,532,5965,NA,3533,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,28.13,0,28.13,0,15.63,6.25,21.88,0,NA,396.3,NA,324.1,NA,229.3,201,134.4,NA
"3579",1,9,2820,"23/10/2017 11:01","12/06/2017",16.12,65,153,62.8,21.43,143,32.14,69,3.57,209.3,14.29,94.5,7.14,69.5,7.14,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,41,7.14,187,7.14,64.3,23.08,162,23.08,NA,0,256.7,23.08,101,7.69,38,7.69,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,30,7.69,114,7.69,61.3,20,133.5,40,69,6.67,67,6.67,88,6.67,101,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,52,6.67,260,6.67,1,1,1,1,9569,NA,3001,672,2873,NA,3673,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,7.14,32.14,0,10.71,0,21.43,7.14,21.43,7.14,69.5,143,NA,110,NA,396.3,94.5,62.8,NA
"3580",1,10,2820,"23/10/2017 11:01","12/06/2017",28.36,NA,NA,254.8,28.13,766.4,37.5,763,18.75,472.7,9.38,80,3.13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,39,3.13,NA,0,281,29.63,683.6,33.33,763,22.22,647,7.41,80,3.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,39,3.7,NA,0,45,20,1015,60,NA,0,124,20,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,10013,NA,3001,529,14819,NA,3530,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,37.5,0,21.88,0,9.38,3.13,28.13,0,NA,766.4,NA,802,NA,472.7,80,254.8,NA
"3581",1,11,2820,"23/10/2017 11:01","12/06/2017",21.39,NA,NA,35.7,15.79,NA,0,122.4,47.37,114,10.53,53,5.26,NA,0,NA,0,108,5.26,NA,0,NA,0,NA,0,NA,0,NA,0,45,5.26,NA,0,217.5,10.53,32,14.29,NA,0,144,71.43,182,14.29,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,37.5,16.67,NA,0,95.5,33.33,46,8.33,53,8.33,NA,0,NA,0,108,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,45,8.33,NA,0,217.5,16.67,2,1,1,1,7685,588,3001,550,1881,6815,3551,NA,NA,1,NA,NA,0,0,100,0,0,6,1,1,"Control",25,0,5.26,0,47.37,5.26,21.06,5.26,15.79,5.26,NA,45,NA,122.4,108,331.5,53,35.7,NA
"3582",1,12,2820,"23/10/2017 11:01","12/06/2017",20.41,NA,NA,248.2,15.15,229.8,30.3,249.6,15.15,228,3.03,397,12.12,284,3.03,286,3.03,NA,0,NA,0,NA,0,NA,0,NA,0,254,3.03,103,6.06,172,9.09,NA,0,332,13.33,180.5,13.33,158.5,13.33,228,6.67,397,26.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,42,6.67,172,20,NA,0,192.3,16.67,242.1,44.44,310.3,16.67,NA,0,NA,0,284,5.56,286,5.56,NA,0,NA,0,NA,0,NA,0,NA,0,254,5.56,164,5.56,NA,0,NA,0,1,1,1,1,8698,NA,3001,2657,6049,NA,5658,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,3.03,36.36,3.03,24.24,0,3.03,12.12,18.18,6.06,284,332.8,286,421.6,NA,228,397,502.2,NA
"3583",1,13,2820,"23/10/2017 11:01","12/06/2017",16.5,NA,NA,74.3,12.5,203.8,12.5,131.5,25,219.5,6.25,99.3,9.38,302.5,6.25,47,3.13,119,3.13,NA,0,NA,0,NA,0,113,3.13,101,6.25,147.5,6.25,98,3.13,70,3.13,120,8.33,184,25,162,41.67,272,8.33,173,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,263,8.33,NA,0,NA,0,59,15,263,5,80.7,15,167,5,62.5,10,302.5,10,47,5,119,5,NA,0,NA,0,NA,0,113,5,101,10,32,5,98,5,70,5,1,1,1,1,9807,NA,3001,394,3301,NA,3395,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,6.25,18.75,3.13,28.13,6.26,9.38,9.38,18.75,15.64,302.5,351.3,47,229.5,232,289.5,99.3,175.3,NA
"3584",1,14,2820,"23/10/2017 11:01","12/06/2017",37.83,NA,NA,252.6,15.15,289.5,24.24,323,24.24,305,6.06,55,3.03,482,3.03,493,9.09,NA,0,NA,0,NA,0,NA,0,NA,0,161,3.03,167.7,9.09,31,3.03,NA,0,113.5,20,307.5,20,174,20,305,10,55,5,482,5,336,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,165.5,10,31,5,NA,0,809,7.69,271.5,30.77,472,30.77,NA,0,NA,0,NA,0,571.5,15.38,NA,0,NA,0,NA,0,NA,0,NA,0,161,7.69,172,7.69,NA,0,NA,0,3,1,1,1,5695,5298,3001,526,6616,3679,3527,NA,NA,1,NA,NA,0,0,100,0,0,6,1,1,"Control",25,3.03,33.33,9.09,27.27,0,6.06,3.03,18.18,12.12,482,457.2,493,354,NA,305,55,413.6,NA
"3585",1,15,2820,"23/10/2017 11:01","12/06/2017",26.04,288,215,72,11.11,135.2,22.22,228.6,40.74,171,3.7,3600,3.7,262,3.7,34,3.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,258,3.7,45,3.7,632,3.7,62,8.33,108,33.33,196.3,33.33,171,8.33,NA,0,262,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,632,8.33,77,13.33,189.5,13.33,247.1,46.67,NA,0,3600,6.67,NA,0,34,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,258,6.67,45,6.67,NA,0,2,1,1,1,7274,680,3001,368,7443,4357,3369,NA,NA,1,NA,NA,0,0,100,0,0,6,1,1,"Control",25,3.7,25.92,3.7,44.44,0,7.4,3.7,11.11,7.4,262,393.2,34,273.6,NA,803,3600,72,NA
"3586",1,16,2820,"23/10/2017 11:01","12/06/2017",17.51,NA,NA,72,5.26,286.9,36.84,382.3,15.79,NA,0,191.7,15.79,34,5.26,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,278.7,15.79,214,5.26,NA,0,379.7,50,201,16.67,NA,0,212,16.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,329,16.67,NA,0,72,7.69,217.3,30.77,473,15.38,NA,0,181.5,15.38,34,7.69,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,253.5,15.38,214,7.69,1,1,1,1,9299,NA,3001,427,4786,NA,3428,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,5.26,36.84,0,31.58,0,5.26,15.79,5.26,5.26,34,286.9,NA,661,NA,214,191.7,72,NA
"3587",1,17,2820,"23/10/2017 11:01","12/06/2017",16.33,NA,NA,152.8,16.67,139.6,46.67,183.8,33.33,128,3.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,157,15.38,149.2,38.46,200.8,46.15,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,150,17.65,134.3,52.94,158.3,23.53,128,5.88,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,9202,NA,3001,1074,3054,NA,4075,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,46.67,0,33.33,0,3.33,0,16.67,0,NA,139.6,NA,183.8,NA,128,NA,152.8,NA
"3588",1,18,2820,"23/10/2017 11:01","12/06/2017",19.04,NA,NA,1000,6.9,259.8,44.83,296.7,31.03,NA,0,99.5,6.9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,139,3.45,34,3.45,238,3.45,922,7.69,199.4,38.46,276.4,38.46,NA,0,156,7.69,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,139,7.69,NA,0,NA,0,1078,6.25,297.6,50,322,25,NA,0,43,6.25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,34,6.25,238,6.25,1,1,1,1,9589,NA,3001,73,6377,NA,3074,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,48.28,0,34.48,0,3.45,6.9,6.9,0,NA,398.8,NA,330.7,NA,238,99.5,1000,NA
"3589",1,19,2820,"23/10/2017 11:01","12/06/2017",17.71,187,147,178.3,19.35,210.7,38.71,198.3,29.03,152,6.45,107,3.23,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,31,3.23,NA,0,NA,0,277.3,18.75,145.7,37.5,217.3,25,220,6.25,107,6.25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,31,6.25,NA,0,NA,0,79.3,20,275.7,40,183.2,33.33,84,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,1,1,1,9366,NA,3001,1114,4226,NA,4115,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,41.94,0,29.03,0,6.45,3.23,19.35,0,NA,241.7,NA,198.3,NA,152,107,178.3,NA
"3590",1,20,2820,"23/10/2017 11:01","12/06/2017",18.9,112,225,78,14.81,198.1,33.33,379.6,29.63,140,7.41,NA,0,433,3.7,NA,0,536,3.7,NA,0,NA,0,NA,0,NA,0,68,3.7,1289,3.7,NA,0,NA,0,97.5,14.29,220.7,42.86,450,42.86,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,58.5,15.38,153,23.08,168.5,15.38,140,15.38,NA,0,433,7.69,NA,0,536,7.69,NA,0,NA,0,NA,0,NA,0,68,7.69,1289,7.69,NA,0,NA,0,1,1,1,1,10709,NA,3001,515,4673,NA,3516,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,3.7,37.03,0,29.63,3.7,7.41,0,18.51,7.4,433,1487.1,NA,379.6,536,140,NA,146,NA
"3591",1,21,2820,"23/10/2017 11:01","12/06/2017",18.68,98,355,103.8,13.33,165.3,40,137.3,20,60.5,6.67,79,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,69.7,10,NA,0,40,6.67,163.6,46.67,131.3,20,NA,0,78,13.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,58,13.33,NA,0,125,20,167.6,33.33,143.3,20,60.5,13.33,81,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,93,6.67,NA,0,1,1,1,1,11824,NA,3001,626,3229,NA,3627,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,40,0,30,0,6.67,10,13.33,0,NA,165.3,NA,207,NA,60.5,79,103.8,NA
"3592",1,22,2820,"23/10/2017 11:01","12/06/2017",17.01,NA,NA,48.4,18.52,53,7.41,122.9,29.63,135.5,14.81,71.5,14.81,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,37,3.7,156,3.7,99,7.41,48.4,31.25,34,6.25,117.6,31.25,109.7,18.75,81,6.25,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,81,6.25,NA,0,72,9.09,131.7,27.27,213,9.09,68.3,27.27,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,37,9.09,156,9.09,117,9.09,1,1,1,1,11016,NA,3001,812,2182,NA,3813,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,11.11,0,33.33,0,22.22,14.81,18.52,0,NA,90,NA,278.9,NA,234.5,71.5,48.4,NA
"3593",1,23,2820,"23/10/2017 11:01","12/06/2017",18.71,NA,NA,189,15.38,222.4,30.77,384.2,34.62,348.7,11.54,NA,0,NA,0,225,3.85,NA,0,NA,0,NA,0,NA,0,NA,0,43,3.85,NA,0,NA,0,NA,0,572,9.09,262.7,54.55,460,27.27,62,9.09,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,61.3,20,101.5,13.33,346.3,40,492,13.33,NA,0,NA,0,225,6.67,NA,0,NA,0,NA,0,NA,0,NA,0,43,6.67,NA,0,NA,0,NA,0,1,1,1,1,10589,NA,3001,441,4678,NA,3442,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,30.77,3.85,34.62,0,11.54,0,19.23,3.85,NA,222.4,225,384.2,NA,348.7,NA,232,NA
"3594",1,24,2820,"23/10/2017 11:01","12/06/2017",14.27,166,157,37,11.11,NA,0,143,50,135,5.56,109.3,16.67,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,89,16.67,37,18.18,NA,0,125.2,45.45,135,9.09,121,9.09,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,111.5,18.18,NA,0,NA,0,165.3,57.14,NA,0,103.5,28.57,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,44,14.29,1,1,1,1,8573,NA,3001,272,2419,NA,3273,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,0,0,0,50,0,22.23,16.67,11.11,0,NA,NA,NA,143,NA,224,109.3,37,NA
"3595",1,25,2820,"23/10/2017 11:01","12/06/2017",20.89,NA,NA,189.7,18.75,637.5,25,151.3,18.75,118.5,6.25,NA,0,166,9.38,2170,6.25,1155,3.13,NA,0,NA,0,NA,0,NA,0,167.5,6.25,NA,0,241,3.13,60,3.13,198,18.18,192,9.09,162,27.27,NA,0,NA,0,NA,0,2170,18.18,1155,9.09,NA,0,NA,0,NA,0,NA,0,176,9.09,NA,0,241,9.09,NA,0,185.5,19.05,701.1,33.33,140.7,14.29,118.5,9.52,NA,0,166,14.29,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,159,4.76,NA,0,NA,0,60,4.76,1,1,1,1,9879,NA,3001,565,7448,NA,3566,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,9.38,25,6.25,21.88,3.13,9.38,0,25,18.76,166,637.5,2170,392.3,1155,178.5,NA,357.2,NA
"3596",1,26,2820,"23/10/2017 11:01","12/06/2017",16.26,209,111,34,4.35,150.3,17.39,139.8,47.83,NA,0,59,4.35,NA,0,80.5,8.7,NA,0,103,4.35,100,4.35,NA,0,NA,0,98,4.35,NA,0,NA,0,52,4.35,34,8.33,155,16.67,128.7,58.33,NA,0,NA,0,NA,0,38,8.33,NA,0,103,8.33,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,145.5,18.18,159.3,36.36,NA,0,59,9.09,NA,0,123,9.09,NA,0,NA,0,100,9.09,NA,0,NA,0,98,9.09,NA,0,NA,0,52,9.09,1,1,1,1,10495,NA,3001,667,2092,NA,3668,NA,1,NA,NA,NA,0,100,0,0,0,6,1,1,"Control",25,4.35,17.39,8.7,47.83,0,4.35,8.7,8.7,13.05,100,150.3,80.5,139.8,NA,52,162,132,NA
